Block,Cage,Hour,Minute,Time,Animal,z,x,y,Perch,Beh,Disturbed,Observer,Notes
8,C,12,30,12.5,PIMI,78,10,9,Cage/Mesh,Sit,,Stefanie,
8,B,12,30,12.5,PIMI,,,,,,,Stefanie,
7,A,13,0,13,PIMI,,,,,,,Stefanie,
7,B,13,0,13,PIMI,26,18,6,GR,Sit,,Stefanie,
7,C,13,0,13,PIMI,26,14,5,GR,Sit,,Stefanie,
8,C,13,0,13,PIMI,78,10,9,Cage/Mesh,Sit,,Stefanie,
8,B,13,0,13,PIMI,,,,,,,Stefanie,
7,A,13,30,13.5,PIMI,,,,,,,Stefanie,
7,B,13,30,13.5,PIMI,26,18,6,GR,Sit,,Stefanie,
7,C,13,30,13.5,PIMI,26,14,5,GR,Sit,,Stefanie,
8,B,13,30,13.5,PIMI,,,,,,,Stefanie,
7,A,14,0,14,PIMI,,,,,,,Stefanie,
7,B,14,0,14,PIMI,26,18,6,GR,Sit,,Stefanie,
7,C,14,0,14,PIMI,26,14,5,GR,Sit,,Stefanie,
8,C,14,0,14,PIMI,,,,,,,Stefanie,
7,A,14,30,14.5,PIMI,,,,,,,Stefanie,
7,B,14,30,14.5,PIMI,26,18,6,GR,Sit,,Stefanie,
7,C,14,30,14.5,PIMI,26,14,5,GR,Sit,,Stefanie,
7,A,15,0,15,PIMI,,,,,,,Stefanie,
7,B,15,0,15,PIMI,26,18,6,GR,Sit,,Stefanie,
7,C,15,0,15,PIMI,26,14,5,GR,Sit,,Stefanie,
8,B,15,0,15,PIMI,,,,,,,Stefanie,
7,A,15,30,15.5,PIMI,,,,,,,Stefanie,
7,B,15,30,15.5,PIMI,26,18,6,GR,Walk,,Stefanie,
7,C,15,30,15.5,PIMI,26,14,5,GR,Walk,,Stefanie,
7,A,16,0,16,PIMI,,,,,,,Stefanie,
7,B,16,0,16,PIMI,26,18,6,GR,Sit,,Stefanie,
7,C,16,0,16,PIMI,26,17,5,GR,Sit,,Stefanie,
8,B,16,0,16,PIMI,,,,,,,Stefanie,
7,A,16,30,16.5,PIMI,,,,,,,Stefanie,
7,B,16,30,16.5,PIMI,26,18,6,GR,Sit,,Stefanie,
7,C,16,30,16.5,PIMI,26,17,5,GR,Sit,,Stefanie,
8,C,16,30,16.5,PIMI,80,10,9,Cage/Mesh,Sit,,Stefanie,
7,A,17,0,17,PIMI,,,,,,,Stefanie,
7,B,17,0,17,PIMI,26,18,6,GR,Sit,,Stefanie,
7,C,17,0,17,PIMI,26,17,5,GR,Sit,,Stefanie,
8,B,17,0,17,PIMI,,,,,,,Stefanie,
7,A,17,30,17.5,PIMI,,,,,,,Stefanie,
7,B,17,30,17.5,PIMI,26,18,6,GR,Sit,,Stefanie,
7,C,17,30,17.5,PIMI,26,17,5,GR,Sit,,Stefanie,
7,A,18,0,18,PIMI,,,,,,,Stefanie,
7,B,18,0,18,PIMI,26,18,6,GR,Sit,,Stefanie,
7,C,18,0,18,PIMI,26,17,5,GR,Sit,,Stefanie,
8,B,18,0,18,PIMI,,,,,,,Stefanie,
7,A,18,30,18.5,PIMI,,,,,,,Stefanie,
7,B,18,30,18.5,PIMI,26,18,6,GR,Sit,,Stefanie,
7,C,18,30,18.5,PIMI,26,17,5,GR,Sit,,Stefanie,
7,A,19,0,19,PIMI,,,,,,,Stefanie,
7,B,19,0,19,PIMI,26,18,6,GR,Sit,,Stefanie,
7,C,19,0,19,PIMI,26,17,5,GR,Sit,,Stefanie,
8,A,19,0,19,PIMI,,,,,,,Stefanie,
4,A,7,0,7,MEFE,84,-2,9,Mesh,S,,Hector,
4,B,7,0,7,MEFE,82,32,2,Cage,S,,Hector,
4,C,7,0,7,MEFE,84,12,8,Mesh,S,,Hector,
4,D,7,0,7,MEFE,,,,,,,Hector,
4,E,7,0,7,MEFE,,,,,,,Hector,
4,A,7,30,7.5,MEFE,84,20,2,Mesh,S,,Hector,
4,B,7,30,7.5,MEFE,82,32,2,Cage,S,,Hector,
4,C,7,30,7.5,MEFE,84,12,7,Mesh,S,,Hector,
4,D,7,30,7.5,MEFE,40,20,10,GR,S,,Hector,
4,E,7,30,7.5,MEFE,84,32,8,Mesh,S,,Hector,
4,A,8,0,8,MEFE,83,24,2,Mesh,S,,Hector,
4,B,8,0,8,MEFE,83,28,3,Mesh,S,,Hector,
4,C,8,0,8,MEFE,84,10,12,Mesh,S,,Hector,
4,D,8,0,8,MEFE,34,20,8,GR,S,,Hector,
4,E,8,0,8,MEFE,86,30,8,Mesh,S,,Hector,
4,A,8,30,8.5,MEFE,86,29,6,Mesh,S,,Hector,
4,B,8,30,8.5,MEFE,82,32,2,Cage,S,,Hector,
4,C,8,30,8.5,MEFE,88,11,8,Mesh,S,,Hector,
4,D,8,30,8.5,MEFE,88,-1,12,Mesh,S,,Hector,
4,E,8,30,8.5,MEFE,63,8,1,Cage,S,,Hector,
4,A,9,0,9,MEFE,84,22,2,Mesh,W,,Hector,
4,B,9,0,9,MEFE,84,32,2,Cage,S,,Hector,
4,C,9,0,9,MEFE,84,10,10,Mesh,S,,Hector,
4,D,9,0,9,MEFE,85,-4,10,Mesh,S,,Hector,
4,E,9,0,9,MEFE,68,6,1,Cage,S,,Hector,
4,A,9,30,9.5,MEFE,83,22,4,Mesh,S,,Hector,
4,B,9,30,9.5,MEFE,84,32,2,Cage,S,,Hector,
4,C,9,30,9.5,MEFE,88,0,9,Mesh,S,,Hector,
4,D,9,30,9.5,MEFE,82,27,5,Mesh,W,,Hector,
4,E,9,30,9.5,MEFE,66,6,0,Cage,S,,Hector,
4,A,10,0,10,MEFE,84,10,9,Mesh,S,,Hector,
4,B,10,0,10,MEFE,83,22,7,Mesh,W,,Hector,
4,C,10,0,10,MEFE,86,3,15,Mesh,W,,Hector,
4,D,10,0,10,MEFE,82,-4,13,Mesh,W,,Hector,
4,E,10,0,10,MEFE,72,6,0,Cage,S,,Hector,
4,A,10,30,10.5,MEFE,84,3,10,Mesh,W,,Hector,
4,B,10,30,10.5,MEFE,82,9,10,Cage,W,,Hector,
4,C,10,30,10.5,MEFE,85,17,12,Cage,W,,Hector,
4,D,10,30,10.5,MEFE,84,0,9,Mesh,W,,Hector,
4,E,10,30,10.5,MEFE,76,6,0,Cage,S,,Hector,
4,A,11,0,11,MEFE,80,6,-2,Mesh,W,,Hector,
4,B,11,0,11,MEFE,83,6,1,Cage,W,,Hector,
4,C,11,0,11,MEFE,86,-1,14,Mesh,W,,Hector,
4,D,11,0,11,MEFE,87,8,12,Mesh,W,,Hector,
4,E,11,0,11,MEFE,76,7,0,Mesh,S,,Hector,
4,A,11,30,11.5,MEFE,62,13,14,GR,W,,Hector,
4,B,11,30,11.5,MEFE,32,1,-2,Mesh,W,,Hector,
4,C,11,30,11.5,MEFE,86,20,13,Mesh,W,,Hector,
4,D,11,30,11.5,MEFE,88,3,12,Mesh,W,,Hector,
4,E,11,30,11.5,MEFE,79,-2,3,Mesh,S,,Hector,
4,A,12,0,12,MEFE,85,1,8,Mesh,S,,Hector,
4,B,12,0,12,MEFE,82,8,10,Cage,S,,Hector,
4,C,12,0,12,MEFE,87,15,12,Mesh,S,,Hector,
4,D,12,0,12,MEFE,84,-2,8,Mesh,W,,Hector,
4,E,12,0,12,MEFE,80,-3,3,Mesh,S,,Hector,
4,A,12,30,12.5,MEFE,82,6,8,Mesh,S,,Hector,
4,B,12,30,12.5,MEFE,83,9,12,Mesh,S,,Hector,
4,C,12,30,12.5,MEFE,88,8,11,Mesh,W,,Hector,
4,D,12,30,12.5,MEFE,85,3,10,Mesh,W,,Hector,
4,E,12,30,12.5,MEFE,79,0,4,Mesh,S,,Hector,
4,A,13,0,13,MEFE,84,4,6,Mesh,S,,Hector,
4,B,13,0,13,MEFE,84,-1,7,Mesh,W,,Hector,
4,C,13,0,13,MEFE,82,12,10,Mesh,S,,Hector,
4,D,13,0,13,MEFE,86,4,10,Mesh,W,,Hector,
4,E,13,0,13,MEFE,82,-1,1,Mesh,S,,Hector,
4,A,13,30,13.5,MEFE,81,15,8,Mesh,W,,Hector,
4,B,13,30,13.5,MEFE,71,5,3,Mesh,HOP,,Hector,
4,C,13,30,13.5,MEFE,88,4,12,Mesh,S,,Hector,
4,D,13,30,13.5,MEFE,85,1,5,Mesh,S,,Hector,
4,E,13,30,13.5,MEFE,79,-1,5,Mesh,S,,Hector,
4,A,14,0,14,MEFE,50,13,14,Mesh,S,,Hector,
4,B,14,0,14,MEFE,78,6,12,Mesh,S,,Hector,
4,C,14,0,14,MEFE,81,-1,4,Mesh,HOP,,Hector,
4,D,14,0,14,MEFE,84,10,4,Mesh,S,,Hector,
4,E,14,0,14,MEFE,79,-3,5,Mesh,S,,Hector,
4,A,14,30,14.5,MEFE,48,3,15,GS,S,,Hector,
4,B,14,30,14.5,MEFE,83,4,13,Mesh,S,,Hector,
4,C,14,30,14.5,MEFE,86,16,9,Mesh,W,,Hector,
4,D,14,30,14.5,MEFE,86,5,1,Mesh,S,,Hector,
4,E,14,30,14.5,MEFE,79,-4,0,Mesh,S,,Hector,
4,A,15,0,15,MEFE,83,20,7,Mesh,W,,Hector,
4,B,15,0,15,MEFE,84,3,12,Cage,S,,Hector,
4,C,15,0,15,MEFE,88,18,6,Mesh,S,,Hector,
4,D,15,0,15,MEFE,85,0,9,Mesh,S,,Hector,
4,E,15,0,15,MEFE,78,0,4,Mesh,S,,Hector,
4,A,15,30,15.5,MEFE,53,8,15,GS,S,,Hector,
4,B,15,30,15.5,MEFE,45,21,18,Cage,S,,Hector,
4,C,15,30,15.5,MEFE,87,7,4,Mesh,S,,Hector,
4,D,15,30,15.5,MEFE,17,13,18,Mesh,S,,Hector,
4,E,15,30,15.5,MEFE,80,-4,3,Mesh,S,,Hector,
4,A,16,0,16,MEFE,82,10,11,Mesh,S,,Hector,
4,B,16,0,16,MEFE,65,25,16,Mesh,S,,Hector,
4,C,16,0,16,MEFE,54,7,18,Mesh,S,,Hector,
4,D,16,0,16,MEFE,55,2,8,Mesh,S,,Hector,
4,E,16,0,16,MEFE,8,6,2,Mesh,W,,Hector,
4,A,16,30,16.5,MEFE,82,24,7,Mesh,W,,Hector,
4,B,16,30,16.5,MEFE,75,31,16,Mesh,S,,Hector,
4,C,16,30,16.5,MEFE,,,,,,,Hector,
4,D,16,30,16.5,MEFE,20,7,8,FB,S,,Hector,
4,E,16,30,16.5,MEFE,80,6,3,Mesh,S,,Hector,
4,A,17,0,17,MEFE,81,27,13,Mesh,S,,Hector,
4,B,17,0,17,MEFE,74,28,13,Mesh,S,,Hector,
4,C,17,0,17,MEFE,,,,,,,Hector,
4,D,17,0,17,MEFE,86,5,8,Mesh,S,,Hector,
4,E,17,0,17,MEFE,81,1,1,Mesh,S,,Hector,
4,A,17,30,17.5,MEFE,68,18,16,GR,S,,Hector,
4,B,17,30,17.5,MEFE,74,27,10,Mesh,S,,Hector,
4,C,17,30,17.5,MEFE,,,,,,,Hector,
4,D,17,30,17.5,MEFE,85,-4,14,Mesh,S,,Hector,
4,E,17,30,17.5,MEFE,58,18,2,GR,S,,Hector,
4,A,18,0,18,MEFE,52,22,12,GR,S,,Hector,
4,B,18,0,18,MEFE,77,31,12,Mesh,S,,Hector,
4,C,18,0,18,MEFE,28,30,5,GR,W,,Hector,
4,D,18,0,18,MEFE,22,7,16,GR,S,,Hector,
4,E,18,0,18,MEFE,61,15,1,Mesh,S,,Hector,
4,A,18,30,18.5,MEFE,57,17,12,GR,S,,Hector,
4,B,18,30,18.5,MEFE,74,26,15,Mesh,S,,Hector,
4,C,18,30,18.5,MEFE,56,22,2,Cage,W,,Hector,
4,D,18,30,18.5,MEFE,86,6,11,Mesh,S,,Hector,
4,E,18,30,18.5,MEFE,61,15,1,Mesh,S,,Hector,
4,A,19,0,19,MEFE,58,20,14,GR,S,,Hector,
4,B,19,0,19,MEFE,75,28,15,Mesh,S,,Hector,
4,C,19,0,19,MEFE,72,25,3,Cage,S,,Hector,
4,D,19,0,19,MEFE,86,1,12,Mesh,S,,Hector,
4,E,19,0,19,MEFE,80,0,10,Mesh,S,,Hector,
4,A,7,0,7,MEFE,80,2,6,Mesh,S,,Hector,
4,B,7,0,7,MEFE,,,,,,,Hector,
4,C,7,0,7,MEFE,,,,,,,Hector,
4,D,7,0,7,MEFE,,,,,,,Hector,
4,E,7,0,7,MEFE,,,,,,,Hector,
4,A,7,30,7.5,MEFE,,,,,,,Hector,
4,B,7,30,7.5,MEFE,,,,,,,Hector,
4,C,7,30,7.5,MEFE,,,,,,,Hector,
4,D,7,30,7.5,MEFE,,,,,,,Hector,
4,E,7,30,7.5,MEFE,,,,,,,Hector,
4,A,8,0,8,MEFE,82,6,8,Mesh,S,,Hector,
4,B,8,0,8,MEFE,,,,,,,Hector,
4,C,8,0,8,MEFE,,,,,,,Hector,
4,D,8,0,8,MEFE,,,,,,,Hector,
4,E,8,0,8,MEFE,,,,,,,Hector,
4,A,8,30,8.5,MEFE,82,6,8,Mesh,S,,Hector,
4,B,8,30,8.5,MEFE,,,,,,,Hector,
4,C,8,30,8.5,MEFE,,,,,,,Hector,
4,D,8,30,8.5,MEFE,34,22,8,Mesh,S,,Hector,
4,E,8,30,8.5,MEFE,86,25,8,Mesh,S,,Hector,
4,A,9,0,9,MEFE,80,25,2,Cage,S,,Hector,
4,B,9,0,9,MEFE,,,,,,,Hector,
4,C,9,0,9,MEFE,,,,,,,Hector,
4,D,9,0,9,MEFE,37,22,5,GR,S,,Hector,
4,E,9,0,9,MEFE,83,27,8,Mesh,S,,Hector,
4,A,9,30,9.5,MEFE,84,8,10,Mesh,S,,Hector,
4,B,9,30,9.5,MEFE,3,22,14,Ground,DEAD,,Hector,
4,C,9,30,9.5,MEFE,,,,,,,Hector,
4,D,9,30,9.5,MEFE,42,28,1,Mesh,S,,Hector,
4,E,9,30,9.5,MEFE,80,26,12,Mesh,S,,Hector,
4,A,10,0,10,MEFE,81,16,6,Cage,S,,Hector,
4,B,10,0,10,MEFE,,,,,,,Hector,
4,C,10,0,10,MEFE,,,,,,,Hector,
4,D,10,0,10,MEFE,86,-4,14,Mesh,W,,Hector,
4,E,10,0,10,MEFE,82,16,13,Mesh,W,,Hector,
4,A,10,30,10.5,MEFE,84,16,3,Mesh,S,,Hector,
4,B,10,30,10.5,MEFE,,,,,,,Hector,
4,C,10,30,10.5,MEFE,,,,,DEAD,,Hector,
4,D,10,30,10.5,MEFE,83,25,16,Mesh,S,,Hector,
4,E,10,30,10.5,MEFE,82,23,9,Mesh,W,,Hector,
4,A,11,0,11,MEFE,82,8,-2,Mesh,W,,Hector,
4,B,11,0,11,MEFE,,,,,,,Hector,
4,C,11,0,11,MEFE,0,9,0,Ground,DEAD,,Hector,
4,D,11,0,11,MEFE,84,32,8,Mesh,S,,Hector,
4,E,11,0,11,MEFE,82,27,9,Mesh,S,,Hector,
4,A,11,30,11.5,MEFE,36,-5,9,Mesh,S,,Hector,
4,B,11,30,11.5,MEFE,,,,,,,Hector,
4,C,11,30,11.5,MEFE,,,,,,,Hector,
4,D,11,30,11.5,MEFE,81,28,10,Mesh,W,,Hector,
4,E,11,30,11.5,MEFE,81,28,9,Mesh,S,,Hector,
4,A,12,0,12,MEFE,,,,,,,Hector,
4,B,12,0,12,MEFE,,,,,,,Hector,
4,C,12,0,12,MEFE,,,,,,,Hector,
4,D,12,0,12,MEFE,86,-2,9,Mesh,W,,Hector,
4,E,12,0,12,MEFE,83,31,10,Mesh,S,,Hector,
4,A,12,30,12.5,MEFE,,,,,,,Hector,
4,B,12,30,12.5,MEFE,,,,,,,Hector,
4,C,12,30,12.5,MEFE,,,,,,,Hector,
4,D,12,30,12.5,MEFE,84,35,10,Mesh,S,,Hector,
4,E,12,30,12.5,MEFE,81,25,12,Mesh,S,,Hector,
4,A,13,0,13,MEFE,27,6,4,Mesh,S,,Hector,
4,B,13,0,13,MEFE,,,,,,,Hector,
4,C,13,0,13,MEFE,,,,,,,Hector,
4,D,13,0,13,MEFE,84,19,6,Mesh,W,,Hector,
4,E,13,0,13,MEFE,84,15,9,Mesh,S,,Hector,
4,A,13,30,13.5,MEFE,39,6,3,Mesh,S,,Hector,
4,B,13,30,13.5,MEFE,,,,,,1,Hector,
4,C,13,30,13.5,MEFE,,,,,,,Hector,
4,D,13,30,13.5,MEFE,44,19,9,Mesh,S,,Hector,
4,E,13,30,13.5,MEFE,,,,,,,Hector,
4,A,14,0,14,MEFE,78,11,11,Mesh,W,,Hector,
4,B,14,0,14,MEFE,,,,,,,Hector,
4,C,14,0,14,MEFE,,,,,,1,Hector,
4,D,14,0,14,MEFE,22,34,6,GR,H,,Hector,
4,E,14,0,14,MEFE,66,14,3,GR,S,,Hector,
4,A,14,30,14.5,MEFE,46,21,16,Cage,S,,Hector,
4,B,14,30,14.5,MEFE,,,,,,,Hector,
4,C,14,30,14.5,MEFE,,,,,,,Hector,
4,D,14,30,14.5,MEFE,86,-4,16,Mesh,S,,Hector,
4,E,14,30,14.5,MEFE,76,14,3,Mesh,S,,Hector,
4,A,15,0,15,MEFE,53,7,14,GS,S,,Hector,
4,B,15,0,15,MEFE,,,,,,,Hector,
4,C,15,0,15,MEFE,,,,,,,Hector,
4,D,15,0,15,MEFE,85,3,7,Mesh,S,,Hector,
4,E,15,0,15,MEFE,81,20,1,Mesh,W,,Hector,
4,A,15,30,15.5,MEFE,,,,,,,Hector,
4,B,15,30,15.5,MEFE,,,,,,,Hector,
4,C,15,30,15.5,MEFE,,,,,,,Hector,
4,D,15,30,15.5,MEFE,,,,,,,Hector,
4,E,15,30,15.5,MEFE,80,-2,3,Cage,S,,Hector,
4,A,16,0,16,MEFE,,,,,,,Hector,
4,B,16,0,16,MEFE,,,,,,,Hector,
4,C,16,0,16,MEFE,,,,,,,Hector,
4,D,16,0,16,MEFE,,,,,,,Hector,
4,E,16,0,16,MEFE,63,14,0,GR,S,,Hector,
4,A,16,30,16.5,MEFE,,,,,,,Hector,
4,B,16,30,16.5,MEFE,,,,,,,Hector,
4,C,16,30,16.5,MEFE,,,,,,,Hector,
4,D,16,30,16.5,MEFE,25,11,3,GS,S,,Hector,
4,E,16,30,16.5,MEFE,63,16,2,Mesh,W,,Hector,
4,A,17,0,17,MEFE,25,10,7,GS,S,,Hector,
4,B,17,0,17,MEFE,,,,,,,Hector,
4,C,17,0,17,MEFE,,,,,,,Hector,
4,D,17,0,17,MEFE,26,5,14,Mesh,S,,Hector,
4,E,17,0,17,MEFE,69,14,12,Mesh,S,,Hector,
4,A,17,30,17.5,MEFE,,,,,,,Hector,
4,B,17,30,17.5,MEFE,,,,,,,Hector,
4,C,17,30,17.5,MEFE,,,,,,,Hector,
4,D,17,30,17.5,MEFE,25,6,15,Mesh,S,,Hector,
4,E,17,30,17.5,MEFE,80,3,7,Mesh,S,,Hector,
4,A,18,0,18,MEFE,,,,,,,Hector,
4,B,18,0,18,MEFE,,,,,,,Hector,
4,C,18,0,18,MEFE,,,,,,,Hector,
4,D,18,0,18,MEFE,82,2,14,Mesh,W,,Hector,
4,E,18,0,18,MEFE,80,2,7,Mesh,S,,Hector,
4,A,18,30,18.5,MEFE,,,,,,,Hector,
4,B,18,30,18.5,MEFE,,,,,,,Hector,
4,C,18,30,18.5,MEFE,,,,,,,Hector,
4,D,18,30,18.5,MEFE,26,8,16,GR,S,,Hector,
4,E,18,30,18.5,MEFE,80,-1,7,Mesh,S,,Hector,
4,A,19,0,19,MEFE,30,8,13,GR,S,,Hector,
4,B,19,0,19,MEFE,,,,,,,Hector,
4,C,19,0,19,MEFE,,,,,,,Hector,
4,D,19,0,19,MEFE,33,3,15,Mesh,W,,Hector,
4,E,19,0,19,MEFE,63,15,0,Mesh,S,,Hector,
4,A,7,0,7,PIMI,,,,,,,Hector,
4,B,7,0,7,PIMI,,,,,,,Hector,
4,C,7,0,7,PIMI,66,28,6,GR,S,,Hector,
4,D,7,0,7,PIMI,,,,,,,Hector,
4,E,7,0,7,PIMI,,,,,,,Hector,
4,A,7,30,7.5,PIMI,,,,,,,Hector,
4,B,7,30,7.5,PIMI,,,,,,,Hector,
4,C,7,30,7.5,PIMI,66,26,4,GR,S,,Hector,
4,D,7,30,7.5,PIMI,,,,,,,Hector,
4,E,7,30,7.5,PIMI,,,,,,,Hector,
4,A,8,0,8,PIMI,,,,,,,Hector,
4,B,8,0,8,PIMI,,,,,,,Hector,
4,C,8,0,8,PIMI,66,26,4,GR,S,,Hector,
4,D,8,0,8,PIMI,,,,,,,Hector,
4,E,8,0,8,PIMI,,,,,,,Hector,
4,A,8,30,8.5,PIMI,,,,,,,Hector,
4,B,8,30,8.5,PIMI,,,,,,,Hector,
4,C,8,30,8.5,PIMI,66,26,4,GR,S,,Hector,
4,D,8,30,8.5,PIMI,,,,,,,Hector,
4,E,8,30,8.5,PIMI,,,,,,,Hector,
4,A,9,0,9,PIMI,,,,,,,Hector,
4,B,9,0,9,PIMI,,,,,,,Hector,
4,C,9,0,9,PIMI,66,26,4,GR,S,,Hector,
4,D,9,0,9,PIMI,,,,,,,Hector,
4,E,9,0,9,PIMI,,,,,,,Hector,
4,A,9,30,9.5,PIMI,,,,,,,Hector,
4,B,9,30,9.5,PIMI,,,,,,,Hector,
4,C,9,30,9.5,PIMI,66,26,4,GR,S,,Hector,
4,D,9,30,9.5,PIMI,,,,,,,Hector,
4,E,9,30,9.5,PIMI,,,,,,,Hector,
4,A,10,0,10,PIMI,,,,,,,Hector,
4,B,10,0,10,PIMI,,,,,,,Hector,
4,C,10,0,10,PIMI,66,26,4,GR,S,,Hector,
4,D,10,0,10,PIMI,,,,,,,Hector,
4,E,10,0,10,PIMI,,,,,,,Hector,
4,A,10,30,10.5,PIMI,,,,,,,Hector,
4,B,10,30,10.5,PIMI,,,,,,,Hector,
4,C,10,30,10.5,PIMI,68,26,4,GR,Hanging,,Hector,
4,D,10,30,10.5,PIMI,,,,,,,Hector,
4,E,10,30,10.5,PIMI,,,,,,,Hector,
4,A,11,0,11,PIMI,,,,,,,Hector,
4,B,11,0,11,PIMI,,,,,,,Hector,
4,C,11,0,11,PIMI,68,32,8,GR,Hanging,,Hector,
4,D,11,0,11,PIMI,,,,,,,Hector,
4,E,11,0,11,PIMI,,,,,,,Hector,
4,A,11,30,11.5,PIMI,,,,,,,Hector,
4,B,11,30,11.5,PIMI,,,,,,,Hector,
4,C,11,30,11.5,PIMI,68,26,6,GR,S,,Hector,
4,D,11,30,11.5,PIMI,,,,,,,Hector,
4,E,11,30,11.5,PIMI,,,,,,,Hector,
4,A,12,0,12,PIMI,,,,,,,Hector,
4,B,12,0,12,PIMI,,,,,,,Hector,
4,C,12,0,12,PIMI,62,26,6,GR,S,,Hector,
4,D,12,0,12,PIMI,,,,,,,Hector,
4,E,12,0,12,PIMI,,,,,,,Hector,
4,A,12,30,12.5,PIMI,,,,,,,Hector,
4,B,12,30,12.5,PIMI,,,,,,,Hector,
4,C,12,30,12.5,PIMI,62,26,6,GR,S,,Hector,
4,D,12,30,12.5,PIMI,,,,,,,Hector,
4,E,12,30,12.5,PIMI,,,,,,,Hector,
4,A,13,0,13,PIMI,,,,,,,Hector,
4,B,13,0,13,PIMI,,,,,,,Hector,
4,C,13,0,13,PIMI,64,26,6,GR,S,,Hector,
4,D,13,0,13,PIMI,84,19,6,M,W,,Hector,
4,E,13,0,13,PIMI,,,,,,,Hector,
4,A,13,30,13.5,PIMI,,,,,,,Hector,
4,B,13,30,13.5,PIMI,,,,,,,Hector,
4,C,13,30,13.5,PIMI,64,26,6,GR,S,,Hector,
4,D,13,30,13.5,PIMI,,,,,,,Hector,
4,E,13,30,13.5,PIMI,,,,,,,Hector,
4,A,14,0,14,PIMI,,,,,,,Hector,
4,B,14,0,14,PIMI,,,,,,,Hector,
4,C,14,0,14,PIMI,64,26,6,GR,S,,Hector,
4,D,14,0,14,PIMI,,,,,,,Hector,
4,E,14,0,14,PIMI,,,,,,,Hector,
4,A,14,30,14.5,PIMI,,,,,,,Hector,
4,B,14,30,14.5,PIMI,,,,,,,Hector,
4,C,14,30,14.5,PIMI,64,26,6,GR,S,,Hector,
4,D,14,30,14.5,PIMI,,,,,,,Hector,
4,E,14,30,14.5,PIMI,,,,,,,Hector,
4,A,15,0,15,PIMI,,,,,,,Hector,
4,B,15,0,15,PIMI,,,,,,,Hector,
4,C,15,0,15,PIMI,64,26,6,GR,S,,Hector,
4,D,15,0,15,PIMI,,,,,,,Hector,
4,E,15,0,15,PIMI,,,,,,,Hector,
4,A,15,30,15.5,PIMI,,,,,,,Hector,
4,B,15,30,15.5,PIMI,,,,,,,Hector,
4,C,15,30,15.5,PIMI,,,,,,,Hector,
4,D,15,30,15.5,PIMI,,,,,,,Hector,
4,E,15,30,15.5,PIMI,,,,,,,Hector,
4,A,16,0,16,PIMI,,,,,,,Hector,
4,B,16,0,16,PIMI,,,,,,,Hector,
4,C,16,0,16,PIMI,64,26,6,GR,S,,Hector,
4,D,16,0,16,PIMI,,,,,,,Hector,
4,E,16,0,16,PIMI,,,,,,,Hector,
4,A,16,30,16.5,PIMI,,,,,,,Hector,
4,B,16,30,16.5,PIMI,,,,,,,Hector,
4,C,16,30,16.5,PIMI,64,26,6,GR,S,,Hector,
4,D,16,30,16.5,PIMI,,,,,,,Hector,
4,E,16,30,16.5,PIMI,,,,,,,Hector,
4,A,17,0,17,PIMI,,,,,,,Hector,
4,B,17,0,17,PIMI,,,,,,,Hector,
4,C,17,0,17,PIMI,61,23,6,GR,S,,Hector,
4,D,17,0,17,PIMI,,,,,,,Hector,
4,E,17,0,17,PIMI,,,,,,,Hector,
4,A,17,30,17.5,PIMI,,,,,,,Hector,
4,B,17,30,17.5,PIMI,,,,,,,Hector,
4,C,17,30,17.5,PIMI,61,23,6,GR,S,,Hector,
4,D,17,30,17.5,PIMI,,,,,,,Hector,
4,E,17,30,17.5,PIMI,,,,,,,Hector,
4,A,18,0,18,PIMI,,,,,,,Hector,
4,B,18,0,18,PIMI,,,,,,,Hector,
4,C,18,0,18,PIMI,61,23,6,GR,S,,Hector,
4,D,18,0,18,PIMI,,,,,,,Hector,
4,E,18,0,18,PIMI,,,,,,,Hector,
4,A,18,30,18.5,PIMI,,,,,,,Hector,
4,B,18,30,18.5,PIMI,,,,,,,Hector,
4,C,18,30,18.5,PIMI,61,23,6,GR,S,,Hector,
4,D,18,30,18.5,PIMI,,,,,,,Hector,
4,E,18,30,18.5,PIMI,,,,,,,Hector,
4,A,19,0,19,PIMI,,,,,,,Hector,
4,B,19,0,19,PIMI,35,4,13,Mesh,Dist,,Hector,
4,C,19,0,19,PIMI,65,20,6,GR,S,,Hector,
4,D,19,0,19,PIMI,8,32,2,Mesh,Dist,,Hector,
4,E,19,0,19,PIMI,0,0,0,Ground,Dist,,Hector,
4,A,7,0,7,ONAS,,,,,,,Hector,
4,B,7,0,7,ONAS,,,,,,,Hector,
4,C,7,0,7,ONAS,,,,,,,Hector,
4,D,7,0,7,ONAS,,,,,,,Hector,
4,E,7,0,7,ONAS,86,31,8,Isopod 4E,,,Hector,
4,A,7,30,7.5,ONAS,,,,,,,Hector,
4,B,7,30,7.5,ONAS,,,,,,,Hector,
4,C,7,30,7.5,ONAS,,,,,,,Hector,
4,D,7,30,7.5,ONAS,,,,,,,Hector,
4,E,7,30,7.5,ONAS,81,29,6,Mesh,Sit,,Hector,
4,A,8,0,8,ONAS,,,,,,,Hector,
4,B,8,0,8,ONAS,,,,,,,Hector,
4,C,8,0,8,ONAS,,,,,,,Hector,
4,D,8,0,8,ONAS,,,,,,,Hector,
4,E,8,0,8,ONAS,84,30,8,Mesh,Sit,,Hector,
4,A,8,30,8.5,ONAS,,,,,,,Hector,
4,B,8,30,8.5,ONAS,,,,,,,Hector,
4,C,8,30,8.5,ONAS,,,,,,,Hector,
