Block,Cage,Hour,Minute,Time,z,x,y,Perch,Beh,Disturbed,Observer,Notes,Animal
4,A,12,30,12.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,B,12,30,12.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,12,30,12.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,12,30,12.5,84,35,10,Mesh,S,NA,Hector,NA,MEFE
4,E,12,30,12.5,81,25,12,Mesh,S,NA,Hector,NA,MEFE
4,A,13,0,13,27,6,4,Mesh,S,NA,Hector,NA,MEFE
4,B,13,0,13,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,13,0,13,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,13,0,13,84,19,6,Mesh,W,NA,Hector,NA,MEFE
4,E,13,0,13,84,15,9,Mesh,S,NA,Hector,NA,MEFE
4,A,13,30,13.5,39,6,3,Mesh,S,NA,Hector,NA,MEFE
4,B,13,30,13.5,NA,NA,NA,NA,NA,1,Hector,NA,MEFE
4,C,13,30,13.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,13,30,13.5,44,19,9,Mesh,S,NA,Hector,NA,MEFE
4,E,13,30,13.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,A,14,0,14,78,11,11,Mesh,W,NA,Hector,NA,MEFE
4,B,14,0,14,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,14,0,14,NA,NA,NA,NA,NA,1,Hector,NA,MEFE
4,D,14,0,14,22,34,6,GR,H,NA,Hector,NA,MEFE
4,E,14,0,14,66,14,3,GR,S,NA,Hector,NA,MEFE
4,A,14,30,14.5,46,21,16,Cage,S,NA,Hector,NA,MEFE
4,B,14,30,14.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,14,30,14.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,14,30,14.5,86,-4,16,Mesh,S,NA,Hector,NA,MEFE
4,E,14,30,14.5,76,14,3,Mesh,S,NA,Hector,NA,MEFE
4,A,15,0,15,53,7,14,GS,S,NA,Hector,NA,MEFE
4,B,15,0,15,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,15,0,15,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,15,0,15,85,3,7,Mesh,S,NA,Hector,NA,MEFE
4,E,15,0,15,81,20,1,Mesh,W,NA,Hector,NA,MEFE
4,A,15,30,15.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,B,15,30,15.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,15,30,15.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,15,30,15.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,E,15,30,15.5,80,-2,3,Cage,S,NA,Hector,NA,MEFE
4,A,16,0,16,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,B,16,0,16,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,16,0,16,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,16,0,16,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,E,16,0,16,63,14,0,GR,S,NA,Hector,NA,MEFE
4,A,16,30,16.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,B,16,30,16.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,16,30,16.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,16,30,16.5,25,11,3,GS,S,NA,Hector,NA,MEFE
4,E,16,30,16.5,63,16,2,Mesh,W,NA,Hector,NA,MEFE
4,A,17,0,17,25,10,7,GS,S,NA,Hector,NA,MEFE
4,B,17,0,17,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,17,0,17,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,17,0,17,26,5,14,Mesh,S,NA,Hector,NA,MEFE
4,E,17,0,17,69,14,12,Mesh,S,NA,Hector,NA,MEFE
4,A,17,30,17.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,B,17,30,17.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,17,30,17.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,17,30,17.5,25,6,15,Mesh,S,NA,Hector,NA,MEFE
4,E,17,30,17.5,80,3,7,Mesh,S,NA,Hector,NA,MEFE
4,A,18,0,18,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,B,18,0,18,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,18,0,18,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,18,0,18,82,2,14,Mesh,W,NA,Hector,NA,MEFE
4,E,18,0,18,80,2,7,Mesh,S,NA,Hector,NA,MEFE
4,A,18,30,18.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,B,18,30,18.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,18,30,18.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,18,30,18.5,26,8,16,GR,S,NA,Hector,NA,MEFE
4,E,18,30,18.5,80,-1,7,Mesh,S,NA,Hector,NA,MEFE
4,A,19,0,19,30,8,13,GR,S,NA,Hector,NA,MEFE
4,B,19,0,19,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,19,0,19,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,19,0,19,33,3,15,Mesh,W,NA,Hector,NA,MEFE
4,E,19,0,19,63,15,0,Mesh,S,NA,Hector,NA,MEFE
4,A,7,0,7,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,7,0,7,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,7,0,7,66,28,6,GR,S,NA,Hector,NA,PIMI
4,D,7,0,7,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,7,0,7,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,7,30,7.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,7,30,7.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,7,30,7.5,66,26,4,GR,S,NA,Hector,NA,PIMI
4,D,7,30,7.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,7,30,7.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,8,0,8,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,8,0,8,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,8,0,8,66,26,4,GR,S,NA,Hector,NA,PIMI
4,D,8,0,8,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,8,0,8,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,8,30,8.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,8,30,8.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,8,30,8.5,66,26,4,GR,S,NA,Hector,NA,PIMI
4,D,8,30,8.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,8,30,8.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,9,0,9,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,9,0,9,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,9,0,9,66,26,4,GR,S,NA,Hector,NA,PIMI
4,D,9,0,9,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,9,0,9,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,9,30,9.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,9,30,9.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,9,30,9.5,66,26,4,GR,S,NA,Hector,NA,PIMI
4,D,9,30,9.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,9,30,9.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,10,0,10,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,10,0,10,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,10,0,10,66,26,4,GR,S,NA,Hector,NA,PIMI
4,D,10,0,10,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,10,0,10,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,10,30,10.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,10,30,10.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,10,30,10.5,68,26,4,GR,Hanging,NA,Hector,NA,PIMI
4,D,10,30,10.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,10,30,10.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,11,0,11,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,11,0,11,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,11,0,11,68,32,8,GR,Hanging,NA,Hector,NA,PIMI
4,D,11,0,11,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,11,0,11,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,11,30,11.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,11,30,11.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,11,30,11.5,68,26,6,GR,S,NA,Hector,NA,PIMI
4,D,11,30,11.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,11,30,11.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,12,0,12,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,12,0,12,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,12,0,12,62,26,6,GR,S,NA,Hector,NA,PIMI
4,D,12,0,12,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,12,0,12,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,12,30,12.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,12,30,12.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,12,30,12.5,62,26,6,GR,S,NA,Hector,NA,PIMI
4,D,12,30,12.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,12,30,12.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,13,0,13,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,13,0,13,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,13,0,13,64,26,6,GR,S,NA,Hector,NA,PIMI
4,D,13,0,13,84,19,6,M,W,NA,Hector,NA,GLGU
4,E,13,0,13,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,13,30,13.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,13,30,13.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,13,30,13.5,64,26,6,GR,S,NA,Hector,NA,PIMI
4,D,13,30,13.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,13,30,13.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,14,0,14,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,14,0,14,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,14,0,14,64,26,6,GR,S,NA,Hector,NA,PIMI
4,D,14,0,14,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,14,0,14,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,14,30,14.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,14,30,14.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,14,30,14.5,64,26,6,GR,S,NA,Hector,NA,PIMI
4,D,14,30,14.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,14,30,14.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,15,0,15,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,15,0,15,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,15,0,15,64,26,6,GR,S,NA,Hector,NA,PIMI
4,D,15,0,15,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,15,0,15,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,15,30,15.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,15,30,15.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,15,30,15.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,D,15,30,15.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,15,30,15.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,16,0,16,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,16,0,16,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,16,0,16,64,26,6,GR,S,NA,Hector,NA,PIMI
4,D,16,0,16,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,16,0,16,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,16,30,16.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,16,30,16.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,16,30,16.5,64,26,6,GR,S,NA,Hector,NA,PIMI
4,D,16,30,16.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,16,30,16.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,17,0,17,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,17,0,17,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,17,0,17,61,23,6,GR,S,NA,Hector,NA,PIMI
4,D,17,0,17,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,17,0,17,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,17,30,17.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,17,30,17.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,17,30,17.5,61,23,6,GR,S,NA,Hector,NA,PIMI
4,D,17,30,17.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,17,30,17.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,18,0,18,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,18,0,18,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,18,0,18,61,23,6,GR,S,NA,Hector,NA,PIMI
4,D,18,0,18,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,18,0,18,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,18,30,18.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,18,30,18.5,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,C,18,30,18.5,61,23,6,GR,S,NA,Hector,NA,PIMI
4,D,18,30,18.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,E,18,30,18.5,NA,NA,NA,NA,NA,NA,Hector,NA,GLGU
4,A,19,0,19,NA,NA,NA,NA,NA,NA,Hector,NA,PIMI
4,B,19,0,19,35,4,13,Mesh,Dist,NA,Hector,NA,PIMI
4,C,19,0,19,65,20,6,GR,S,NA,Hector,NA,PIMI
4,D,19,0,19,8,32,2,Mesh,Dist,NA,Hector,NA,GLGU
4,E,19,0,19,0,0,0,Ground,Dist,NA,Hector,NA,GLGU
4,A,7,0,7,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,7,0,7,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,7,0,7,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,7,0,7,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,7,0,7,86,31,8,Isopod 4E,NA,NA,Hector,NA,ONAS
4,A,7,30,7.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,7,30,7.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,7,30,7.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,7,30,7.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,7,30,7.5,81,29,6,Mesh,Sit,NA,Hector,NA,ONAS
4,A,8,0,8,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,8,0,8,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,8,0,8,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,8,0,8,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,8,0,8,84,30,8,Mesh,Sit,NA,Hector,NA,ONAS
4,A,8,30,8.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,8,30,8.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,8,30,8.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,8,30,8.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,8,30,8.5,78,32,8,Mesh,Sit,NA,Hector,NA,ONAS
4,A,9,0,9,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,9,0,9,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,9,0,9,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,9,0,9,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,9,0,9,78,31,8,Mesh,Sit,NA,Hector,NA,ONAS
4,A,9,30,9.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,9,30,9.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,9,30,9.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,9,30,9.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,9,30,9.5,70,29,10,Mesh,Sit,NA,Hector,NA,ONAS
4,A,10,0,10,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,10,0,10,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,10,0,10,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,10,0,10,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,10,0,10,50,10,15,Mesh,Walk,NA,Hector,NA,ONAS
4,A,10,30,10.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,10,30,10.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,10,30,10.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,10,30,10.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,10,30,10.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,11,0,11,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,11,0,11,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,11,0,11,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,11,0,11,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,11,0,11,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,11,30,11.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,11,30,11.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,11,30,11.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,11,30,11.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,11,30,11.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,12,0,12,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,12,0,12,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,12,0,12,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,12,0,12,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,12,0,12,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,12,30,12.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,12,30,12.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,12,30,12.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,12,30,12.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,12,30,12.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,13,0,13,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,13,0,13,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,13,0,13,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,13,0,13,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,13,0,13,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,13,30,13.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,13,30,13.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,13,30,13.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,13,30,13.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,13,30,13.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,14,0,14,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,14,0,14,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,14,0,14,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,14,0,14,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,14,0,14,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,14,30,14.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,14,30,14.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,14,30,14.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,14,30,14.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,14,30,14.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,15,0,15,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,15,0,15,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,15,0,15,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,15,0,15,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,15,0,15,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,15,30,15.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,15,30,15.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,15,30,15.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,15,30,15.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,15,30,15.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,16,0,16,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,16,0,16,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,16,0,16,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,16,0,16,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,16,0,16,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,16,30,16.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,16,30,16.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,16,30,16.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,16,30,16.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,16,30,16.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,17,0,17,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,17,0,17,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,17,0,17,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,17,0,17,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,17,0,17,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,17,30,17.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,17,30,17.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,17,30,17.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,17,30,17.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,17,30,17.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,18,0,18,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,18,0,18,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,18,0,18,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,18,0,18,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,18,0,18,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,18,30,18.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,18,30,18.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,18,30,18.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,18,30,18.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,18,30,18.5,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,A,19,0,19,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,B,19,0,19,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,C,19,0,19,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,D,19,0,19,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
4,E,19,0,19,NA,NA,NA,NA,NA,NA,Hector,NA,ONAS
